primaryKey	maxtopic100selected_id	maxtopic20selected_id	lda020selected_topicWeights_ 1	lda020selected_topicWeights_ 2	lda020selected_topicWeights_ 3	lda020selected_topicWeights_ 4	lda020selected_topicWeights_ 5	lda020selected_topicWeights_ 6	lda020selected_topicWeights_ 7	lda020selected_topicWeights_ 8	lda020selected_topicWeights_ 9	lda020selected_topicWeights_10	lda020selected_topicWeights_11	lda020selected_topicWeights_12	lda020selected_topicWeights_13	lda020selected_topicWeights_14	lda020selected_topicWeights_15	lda020selected_topicWeights_16	lda100selected_topicWeights_ 1	lda100selected_topicWeights_ 2	lda100selected_topicWeights_ 3	lda100selected_topicWeights_ 4	lda100selected_topicWeights_ 5	lda100selected_topicWeights_ 6	lda100selected_topicWeights_ 7	lda100selected_topicWeights_ 8	lda100selected_topicWeights_ 9	lda100selected_topicWeights_10	lda100selected_topicWeights_11	lda100selected_topicWeights_12	lda100selected_topicWeights_13	lda100selected_topicWeights_14	lda100selected_topicWeights_15	lda100selected_topicWeights_16	lda100selected_topicWeights_17	lda100selected_topicWeights_18	lda100selected_topicWeights_19	lda100selected_topicWeights_20	lda100selected_topicWeights_21	lda100selected_topicWeights_22	lda100selected_topicWeights_23	lda100selected_topicWeights_24	lda100selected_topicWeights_25	lda100selected_topicWeights_26	lda100selected_topicWeights_27	lda100selected_topicWeights_28	lda100selected_topicWeights_29	lda100selected_topicWeights_30	lda100selected_topicWeights_31	lda100selected_topicWeights_32	lda100selected_topicWeights_33	lda100selected_topicWeights_34	lda100selected_topicWeights_35	lda100selected_topicWeights_36	lda100selected_topicWeights_37	lda100selected_topicWeights_38	lda100selected_topicWeights_39	lda100selected_topicWeights_40	lda100selected_topicWeights_41	lda100selected_topicWeights_42	lda100selected_topicWeights_43	lda100selected_topicWeights_44	lda100selected_topicWeights_45	lda100selected_topicWeights_46	lda100selected_topicWeights_47	lda100selected_topicWeights_48	lda100selected_topicWeights_49	lda100selected_topicWeights_50	lda100selected_topicWeights_51	lda100selected_topicWeights_52	lda100selected_topicWeights_53	lda100selected_topicWeights_54	lda100selected_topicWeights_55	lda100selected_topicWeights_56	lda100selected_topicWeights_57	lda100selected_topicWeights_58	lda100selected_topicWeights_59	lda100selected_topicWeights_60	lda100selected_topicWeights_61	lda100selected_topicWeights_62	lda100selected_topicWeights_63	lda100selected_topicWeights_64	lda100selected_topicWeights_65	lda100selected_topicWeights_66	lda100selected_topicWeights_67	lda100selected_topicWeights_68	lda100selected_topicWeights_69	lda100selected_topicWeights_70	lda100selected_topicWeights_71	lda100selected_topicWeights_72	lda100selected_topicWeights_73	lda100selected_topicWeights_74	lda100selected_topicWeights_75	lda100selected_topicWeights_76	lda100selected_topicWeights_77	lda100selected_topicWeights_78	lda100selected_topicWeights_79	lda100selected_topicWeights_80	lda100selected_topicWeights_81	lda100selected_topicWeights_82	lda100selected_topicWeights_83	lda100selected_topicWeights_84	lda100selected_topicWeights_85	lda100selected_topicWeights_86	lda100selected_topicWeights_87	product_oid	project_oids	AU	TI	PY	SO_clean	DT	DI	WC	NR	NumberAddresses_FromC1	NumberAuthors_FromAU	Total_Citations	CitationsIn1996	CitationsIn1997	CitationsIn1998	CitationsIn1999	CitationsIn2000	CitationsIn2001	CitationsIn2002	CitationsIn2003	CitationsIn2004	CitationsIn2005	CitationsIn2006	CitationsIn2007	CitationsIn2008	CitationsIn2009	CitationsIn2010	CitationsIn2011	CitationsIn2012	CitationsIn2013	CitationsIn2014	Project_ID	Project_Pis	Title_for_TM	summary_for_TM	first_actv_start_date_year	last_actv_end_date_year
1565:NCEASpubsWOSfullRecord_wCitationReportThru20131231_updated20140529	86	14	0.018691589	0.009345794	0.009345794	0.018691589	0.158878505	0	0	0.177570093	0.046728972	0.046728972	0.065420561	0.018691589	0.028037383	0.327102804	0.037383178	0.037383178	0.016666667	0	0	0	0	0	0	0	0	0.041666667	0	0	0	0.008333333	0	0	0.008333333	0	0	0.008333333	0.008333333	0	0	0	0	0	0	0	0.008333333	0	0	0.008333333	0	0.016666667	0	0.05	0	0	0	0.008333333	0	0	0.066666667	0	0	0	0.008333333	0.041666667	0.083333333	0.016666667	0.066666667	0	0.008333333	0	0.033333333	0.008333333	0	0	0	0	0	0.016666667	0	0.008333333	0	0.008333333	0	0	0	0.1	0	0	0	0	0	0.016666667	0	0	0	0.008333333	0	0	0	0.05	0	0.275	0	22611	;7000;	" Moles, AT; Westoby, M "	Seed size and plant strategy across the whole life cycle	2006	OIKOS	Article	10.1111/j.0030-1299.2006.14194.x	Ecology	66	2	2	127	0	0	0	0	0	0	0	0	0	0	0	9	8	20	23	16	23	22	6					NaN	NaN
1646:NCEASpubsWOSfullRecord_wCitationReportThru20131231_updated20140529	34	14	0	0.07	0.02	0	0.12	0.1	0.04	0.01	0.04	0.05	0.01	0.07	0.03	0.41	0.02	0.01	0	0	0	0.0078125	0	0	0.015625	0	0	0.0859375	0	0	0.0078125	0	0.0234375	0.015625	0.0078125	0	0	0.015625	0	0	0	0	0	0	0.015625	0	0	0	0	0.0078125	0.015625	0.359375	0	0	0	0.03125	0.078125	0	0	0	0	0.046875	0	0	0	0.015625	0.015625	0.0078125	0	0	0	0	0	0	0.0078125	0	0	0	0	0	0	0	0	0	0	0	0	0	0.015625	0	0	0.0078125	0.0625	0	0.1171875	0	0	0	0	0	0	0.0078125	0	0.0078125	0	22099	;9100;	" Chazdon, RL; Letcher, SG; van Breugel, M; Martinez-Ramos, M; Bongers, F; Finegan, B "	Rates of change in tree communities of secondary Neotropical forests following major disturbances	2007	PHILOSOPHICAL TRANSACTIONS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES	Review	10.1098/rstb.2006.1990	Biology	162	4	6	98	0	0	0	0	0	0	0	0	0	0	0	2	7	17	10	18	28	16	0					NaN	NaN
1661:NCEASpubsWOSfullRecord_wCitationReportThru20131231_updated20140529	48	14	0	0.035714286	0.035714286	0.007142857	0.1	0.242857143	0	0.035714286	0.05	0.057142857	0	0.021428571	0.014285714	0.371428571	0.028571429	0	0	0.006493506	0.045454545	0	0	0	0	0	0	0.058441558	0	0	0	0	0	0.006493506	0	0	0	0	0.006493506	0	0	0.025974026	0.006493506	0	0	0.012987013	0.006493506	0	0.012987013	0	0.025974026	0	0	0.012987013	0	0.006493506	0	0	0	0	0.084415584	0	0	0	0	0.279220779	0.051948052	0	0	0	0.025974026	0	0	0	0.006493506	0	0	0	0	0	0	0	0	0	0.006493506	0	0	0	0	0	0.103896104	0	0	0.045454545	0.019480519	0	0.006493506	0	0	0	0	0	0.012987013	0.123376623	0	6040	;2094;	" Seabloom, EW; van der Valk, AG; Moloney, KA "	The role of water depth and soil temperature in determining initial composition of prairie wetland coenoclines	1998	PLANT ECOLOGY	Article	10.1023/A:1009711919757	Plant Sciences; Ecology; Forestry	61	1	3	55	0	0	0	0	1	2	1	4	6	3	8	5	5	3	4	3	7	2	1					NaN	NaN
1663:NCEASpubsWOSfullRecord_wCitationReportThru20131231_updated20140529	34	14	0	0.007575758	0.015151515	0.015151515	0.143939394	0.022727273	0.037878788	0	0.196969697	0.022727273	0.015151515	0.022727273	0.053030303	0.416666667	0.007575758	0.022727273	0	0.007246377	0	0	0	0.028985507	0	0	0.007246377	0.036231884	0	0.007246377	0.050724638	0	0	0	0	0	0	0	0.007246377	0.007246377	0	0.014492754	0.02173913	0	0.043478261	0	0	0	0	0	0.050724638	0.297101449	0	0.007246377	0.007246377	0	0	0	0	0	0.028985507	0.086956522	0	0	0	0.02173913	0	0.014492754	0	0	0	0	0	0.007246377	0.007246377	0	0.057971014	0.014492754	0	0.007246377	0.007246377	0.014492754	0.007246377	0	0	0	0	0.02173913	0.014492754	0.014492754	0.007246377	0.036231884	0	0	0	0	0	0.02173913	0.007246377	0	0	0.007246377	0	0	0	23968	;12475;	" Chuyong, GB; Kenfack, D; Harms, KE; Thomas, DW; Condit, R; Comita, LS "	Habitat specificity and diversity of tree species in an African wet tropical forest	2011	PLANT ECOLOGY	Article	10.1007/s11258-011-9912-4	Plant Sciences; Ecology; Forestry	54	6	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1					NaN	NaN
1710:NCEASpubsWOSfullRecord_wCitationReportThru20131231_updated20140529	34	14	0.025423729	0	0.008474576	0.008474576	0.296610169	0.025423729	0.025423729	0.042372881	0.084745763	0.008474576	0.025423729	0.008474576	0	0.372881356	0.042372881	0.025423729	0	0	0	0	0	0.00729927	0	0	0.00729927	0	0	0	0	0	0	0	0.00729927	0	0.00729927	0.065693431	0	0	0	0.00729927	0	0	0.01459854	0	0	0.00729927	0	0.00729927	0	0.401459854	0	0.087591241	0	0	0	0.00729927	0	0	0.138686131	0.02189781	0	0.00729927	0.01459854	0.00729927	0	0	0	0	0	0	0	0	0	0.00729927	0	0	0	0	0	0.051094891	0.00729927	0	0.01459854	0	0	0.04379562	0	0	0	0.01459854	0	0	0	0	0	0.00729927	0	0.00729927	0	0	0	0	0.02919708	24332	;12475;	" Wang, XG; Comita, LS; Hao, ZQ; Davies, SJ; Ye, J; Lin, F; Yuan, ZQ "	Local Scale Drivers of Tree Survival in a Temperate Forest	2012	PLOS ONE	Article	10.1371/journal.pone.0029469	Multidisciplinary Sciences	83	9	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0					NaN	NaN
1754:NCEASpubsWOSfullRecord_wCitationReportThru20131231_updated20140529	34	14	0.018518519	0.018518519	0	0.018518519	0.12037037	0.101851852	0.037037037	0.018518519	0.074074074	0.037037037	0.009259259	0.064814815	0.018518519	0.416666667	0.037037037	0.009259259	0	0	0.063063063	0.009009009	0	0	0.018018018	0	0.009009009	0.036036036	0.009009009	0	0.018018018	0.018018018	0	0	0	0.009009009	0	0.045045045	0.009009009	0	0.009009009	0	0	0	0	0.009009009	0.009009009	0	0	0.009009009	0	0.261261261	0.045045045	0	0	0	0	0	0.027027027	0	0	0.009009009	0	0	0	0	0	0	0.018018018	0	0	0	0.09009009	0.009009009	0	0.009009009	0	0.036036036	0	0	0.009009009	0.108108108	0	0	0	0	0.027027027	0.027027027	0.018018018	0	0	0	0	0	0	0	0	0	0	0	0.018018018	0.009009009	0	0	0	22671	;9762;	" Hubbell, SP; He, FL; Condit, R; Borda-de-Agua, L; Kellner, J; ter Steege, H "	How many tree species and how many of them are there in the Amazon will go extinct?	2008	PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA	Article	10.1073/pnas.0801915105	Multidisciplinary Sciences	29	9	6	61	0	0	0	0	0	0	0	0	0	0	0	0	3	7	11	12	10	17	1					NaN	NaN
1767:NCEASpubsWOSfullRecord_wCitationReportThru20131231_updated20140529	52	14	0.054054054	0.013513514	0.013513514	0	0.094594595	0	0.054054054	0.027027027	0.148648649	0.189189189	0.013513514	0.094594595	0.027027027	0.202702703	0.027027027	0.040540541	0.011111111	0	0	0	0	0	0.011111111	0.011111111	0	0	0	0	0.044444444	0	0	0	0	0	0	0.022222222	0	0	0	0.133333333	0	0.011111111	0	0	0	0	0	0	0.011111111	0	0	0.011111111	0	0	0	0	0	0.011111111	0	0.011111111	0	0	0	0.011111111	0.011111111	0	0	0.577777778	0	0	0	0	0	0	0	0.044444444	0	0	0	0	0.011111111	0	0	0	0	0	0	0	0	0	0	0	0.044444444	0	0.011111111	0	0	0	0	0	0	0	0	11882	;7560;	" Niklas, KJ; Enquist, BJ "	Invariant scaling relationships for interspecific plant biomass production rates and body size	2001	PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA	Article	10.1073/pnas.041590298	Multidisciplinary Sciences	34	4	2	167	0	0	0	0	0	5	15	16	13	14	21	18	18	12	9	6	11	8	1					NaN	NaN
180:NCEASpubsWOSfullRecord_wCitationReportThru20131231_updated20140529	34	14	0	0.018018018	0.018018018	0.009009009	0.135135135	0	0	0.027027027	0.171171171	0	0	0.081081081	0.009009009	0.531531532	0	0	0	0	0.009345794	0.009345794	0	0	0	0	0.018691589	0.112149533	0	0	0	0	0	0	0	0	0	0.018691589	0	0	0	0	0	0	0	0	0	0	0	0	0	0.317757009	0	0	0	0	0.018691589	0	0	0	0.009345794	0.009345794	0	0	0.009345794	0	0	0	0	0.018691589	0	0.009345794	0.009345794	0	0	0	0	0	0	0	0.168224299	0.205607477	0	0	0	0	0	0.018691589	0	0	0	0	0.009345794	0.009345794	0	0	0	0	0	0	0	0	0.009345794	0.009345794	0	22095	;9762;	" Kenfack, D; Thomas, DW; Chuyong, G; Condit, R "	Rarity and abundance in a diverse African forest	2007	BIODIVERSITY AND CONSERVATION	Article	10.1007/s10531-006-9065-2	Biodiversity Conservation; Ecology; Environmental Sciences	44	5	4	12	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	5	3	2	0					NaN	NaN
1841:NCEASpubsWOSfullRecord_wCitationReportThru20131231_updated20140529	81	14	0.048913043	0.02173913	0.02173913	0	0.005434783	0.342391304	0.010869565	0.02173913	0	0.027173913	0.010869565	0.081521739	0.027173913	0.35326087	0.02173913	0.005434783	0	0	0	0	0	0	0.005102041	0.005102041	0	0	0	0.005102041	0	0	0	0	0	0.010204082	0.025510204	0.005102041	0	0	0	0	0	0	0	0	0	0.005102041	0.005102041	0	0	0.010204082	0	0	0	0	0.025510204	0	0	0.040816327	0.020408163	0.005102041	0	0.020408163	0	0	0	0.005102041	0.005102041	0.020408163	0	0	0	0.015306122	0.005102041	0	0.005102041	0.005102041	0	0	0	0.005102041	0.015306122	0	0.045918367	0	0.010204082	0.010204082	0.005102041	0	0.081632653	0	0	0.030612245	0.020408163	0.005102041	0.005102041	0	0.454081633	0	0	0.040816327	0	0	0.020408163	23610	;6340;	" Foley, S; Rivard, B; Sanchez-Azofeifa, GA; Calvo, J "	Foliar spectral properties following leaf clipping and implications for handling techniques	2006	REMOTE SENSING OF ENVIRONMENT	Article	10.1016/j.rse.2005.06.014	Environmental Sciences; Remote Sensing; Imaging Science & Photographic Technology	44	2	4	15	0	0	0	0	0	0	0	0	0	0	1	1	1	1	3	4	3	1	0					NaN	NaN
1897:NCEASpubsWOSfullRecord_wCitationReportThru20131231_updated20140529	71	14	0.004219409	0.181434599	0.17721519	0.021097046	0.012658228	0.029535865	0.008438819	0.012658228	0.004219409	0.046413502	0.008438819	0.012658228	0	0.379746835	0.097046414	0.004219409	0	0.033898305	0.013559322	0	0	0.006779661	0	0.013559322	0	0	0	0.010169492	0.003389831	0.003389831	0	0	0	0.003389831	0	0	0.003389831	0.061016949	0	0	0	0	0	0	0.023728814	0	0	0.006779661	0	0.071186441	0	0.006779661	0.003389831	0	0	0	0.003389831	0	0	0.006779661	0	0.040677966	0.030508475	0	0	0.013559322	0.006779661	0.010169492	0	0.003389831	0	0	0.003389831	0.010169492	0	0	0	0.003389831	0.044067797	0	0	0.027118644	0.003389831	0.030508475	0	0.006779661	0.406779661	0	0	0	0	0.003389831	0.003389831	0	0.013559322	0.037288136	0.010169492	0	0	0	0.003389831	0.010169492	0.003389831	19842	;6140;	" O'Brien, TG; Kinnaird, MF "	Conservation policy in coffee landscapes Response	2004	SCIENCE	Letter		Multidisciplinary Sciences	4	2	2	3	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0					NaN	NaN
1902:NCEASpubsWOSfullRecord_wCitationReportThru20131231_updated20140529	70	14	0.038961039	0.012987013	0.006493506	0.012987013	0.012987013	0.006493506	0.025974026	0.103896104	0.233766234	0.006493506	0.019480519	0.058441558	0	0.461038961	0	0	0	0	0	0	0.005050505	0.005050505	0	0	0	0.01010101	0.005050505	0	0	0	0.005050505	0	0	0.015151515	0	0.005050505	0.01010101	0.005050505	0	0	0.01010101	0	0	0	0	0	0	0	0	0.005050505	0.005050505	0.04040404	0.01010101	0	0	0	0.005050505	0	0.01010101	0	0	0.035353535	0.03030303	0	0.050505051	0	0.01010101	0.025252525	0	0	0.005050505	0	0.005050505	0	0	0	0.005050505	0	0.01010101	0	0	0	0.005050505	0	0.005050505	0.525252525	0	0.03030303	0	0.005050505	0	0	0	0.015151515	0.005050505	0	0	0	0	0	0	0.080808081	0	22361	;7000;	" Moles, AT; Ackerly, DD; Webb, CO; Tweddle, JC; Dickie, JB; Westoby, M "	 Response to comment on   A brief history of see d size   	2005	SCIENCE	Editorial Material	10.1126/science.1116276	Multidisciplinary Sciences	7	5	6	2	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0					NaN	NaN
1919:NCEASpubsWOSfullRecord_wCitationReportThru20131231_updated20140529	52	14	0.037735849	0	0.056603774	0	0.018867925	0.150943396	0.056603774	0	0	0.075471698	0.075471698	0.018867925	0.20754717	0.283018868	0	0.018867925	0	0	0	0	0.031746032	0	0.031746032	0	0	0	0.015873016	0	0.015873016	0	0	0	0	0	0	0.015873016	0	0	0	0	0	0.063492063	0.015873016	0	0	0	0	0	0	0.015873016	0	0	0.031746032	0	0	0	0.047619048	0	0	0	0	0	0	0	0	0.031746032	0	0.396825397	0	0.015873016	0.015873016	0	0.063492063	0	0	0	0.015873016	0	0	0	0.015873016	0	0	0.015873016	0	0	0	0.031746032	0	0.015873016	0	0.015873016	0	0	0	0	0	0	0	0	0	0.079365079	0	12143	;7560;	" Enquist, BJ; Niklas, KJ "	Global allocation rules for patterns of biomass partitioning in seed plants	2002	SCIENCE	Article	10.1126/science.1066360	Multidisciplinary Sciences	24	3	2	226	0	0	0	0	0	0	13	11	17	18	22	26	19	20	14	21	25	20	0					NaN	NaN
1925:NCEASpubsWOSfullRecord_wCitationReportThru20131231_updated20140529	34	14	0.058823529	0.029411765	0	0.029411765	0	0.029411765	0	0.058823529	0	0.264705882	0	0.029411765	0	0.352941176	0.088235294	0.058823529	0	0	0.025641026	0	0.025641026	0.051282051	0.128205128	0	0	0	0	0	0	0	0	0	0	0.025641026	0	0	0	0	0	0	0	0	0	0	0	0	0	0.025641026	0	0.307692308	0	0	0	0	0	0	0.025641026	0	0	0	0	0.076923077	0	0	0	0	0.051282051	0	0	0.025641026	0.025641026	0	0	0.025641026	0	0	0	0	0	0	0	0	0	0	0	0	0.025641026	0	0	0	0.102564103	0	0	0	0	0	0	0	0.025641026	0	0.025641026	0	0	23870	;12141;12299;	" Balch, JK; Nepstad, DC; Brando, PM; Alencar, A "	 Comment on   The Incidence of Fire in Amazonian Forests with Implications for REDD   	2010	SCIENCE	Editorial Material	10.1126/science.1194032	Multidisciplinary Sciences	16	7	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0					NaN	NaN
1973:NCEASpubsWOSfullRecord_wCitationReportThru20131231_updated20140529	24	14	0.041666667	0	0.041666667	0	0.125	0.208333333	0.041666667	0.083333333	0.083333333	0	0	0.041666667	0.041666667	0.25	0.041666667	0	0	0	0.021276596	0	0.063829787	0	0	0	0.021276596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.531914894	0	0	0	0	0	0	0.021276596	0	0	0	0	0.021276596	0.021276596	0	0	0	0	0	0	0	0	0	0.021276596	0	0.021276596	0	0	0.042553191	0	0.021276596	0.021276596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.042553191	0	0	0	0.021276596	0	0	0	0	0.021276596	0.021276596	0	0.042553191	0.021276596	13460	;2182;	" Gillooly, JF; Brown, JH; West, GB; Savage, VM; Charnov, EL "	Effects of size and temperature on metabolic rate	2001	SCIENCE	Article	10.1126/science.1061967	Multidisciplinary Sciences	12	3	5	803	0	0	0	0	0	1	12	19	36	49	59	72	71	70	84	100	123	97	10					NaN	NaN
1979:NCEASpubsWOSfullRecord_wCitationReportThru20131231_updated20140529	69	14	0.054054054	0	0.135135135	0.027027027	0.081081081	0.027027027	0	0.027027027	0.135135135	0.027027027	0	0.054054054	0.054054054	0.189189189	0.027027027	0.162162162	0.037037037	0	0	0.018518519	0	0	0.018518519	0	0	0	0	0	0.018518519	0	0	0	0	0.018518519	0.018518519	0	0	0	0	0.018518519	0	0.018518519	0	0	0	0	0.018518519	0	0	0	0	0.018518519	0	0.148148148	0	0	0.037037037	0	0	0	0	0.055555556	0	0	0.018518519	0.018518519	0	0	0.018518519	0	0	0	0.092592593	0	0	0	0	0	0.018518519	0	0	0	0.018518519	0	0.222222222	0.037037037	0	0.055555556	0	0	0	0	0.055555556	0	0	0	0	0	0	0	0	0	0	23797	;12178;	" Parker, JN; Lortie, C; Allesina, S "	Characterizing a scientific elite: the social characteristics of the most highly cited scientists in environmental science and ecology	2010	SCIENTOMETRICS	Article	10.1007/s11192-010-0234-4	" Computer Science, Interdisciplinary Applications; Information Science & Library Science "	50	3	3	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	5	4	1					NaN	NaN
1991:NCEASpubsWOSfullRecord_wCitationReportThru20131231_updated20140529	86	14	0	0.018691589	0	0.065420561	0.009345794	0.009345794	0	0.028037383	0.018691589	0.009345794	0.102803738	0.074766355	0.009345794	0.61682243	0	0.037383178	0	0	0	0	0.008474576	0	0	0	0	0	0	0	0	0	0.008474576	0	0	0	0.008474576	0.016949153	0	0	0	0.025423729	0	0	0	0.016949153	0	0	0	0.008474576	0	0	0	0.016949153	0	0	0	0	0	0	0.016949153	0	0.016949153	0.008474576	0	0.008474576	0	0	0	0	0	0	0	0	0	0.025423729	0.008474576	0	0	0	0	0.025423729	0	0.016949153	0.008474576	0.008474576	0	0.016949153	0	0.093220339	0	0.008474576	0	0	0	0	0.008474576	0	0	0	0	0	0	0.618644068	0	22193	;8980;	" Orrock, JL; Damschen, EI "	The effect of burial depth on removal of seeds of Phytolacca americana	2007	SOUTHEASTERN NATURALIST	Article	10.1656/1528-7092(2007)6[151:TEOBDO]2.0.CO;2	Biodiversity Conservation; Ecology	24	2	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0					NaN	NaN
2063:NCEASpubsWOSfullRecord_wCitationReportThru20131231_updated20140529	11	14	0.071428571	0	0.119047619	0.023809524	0.095238095	0.071428571	0.071428571	0	0.071428571	0.023809524	0.071428571	0.071428571	0.023809524	0.142857143	0.142857143	0	0	0.015151515	0.03030303	0	0	0	0	0	0	0	0.151515152	0	0.015151515	0	0.075757576	0	0.03030303	0	0.106060606	0.015151515	0	0	0	0	0.03030303	0.015151515	0.03030303	0	0	0	0.151515152	0	0	0	0.015151515	0	0	0	0	0	0.045454545	0.015151515	0	0	0.03030303	0	0	0.015151515	0	0	0	0.015151515	0.060606061	0	0.03030303	0	0	0	0	0.015151515	0	0	0	0	0	0	0.015151515	0	0	0	0	0	0	0.015151515	0	0	0	0	0	0	0	0.045454545	0.015151515	0	0	0	0	22224	;8041;	" Sax, DF; Stachowicz, JJ; Brown, JH; Bruno, JF; Dawson, MN; Gaines, SD; Grosberg, RK; HastingS, A; Holt, RD; Mayfield, MM; O'Connor, MI; Rice, WR "	Ecological and evolutionary insights from species invasions	2007	TRENDS IN ECOLOGY & EVOLUTION	Review	10.1016/j.tree.2007.06.009	Ecology; Evolutionary Biology; Genetics & Heredity	70	10	12	230	0	0	0	0	0	0	0	0	0	0	0	0	17	34	49	45	35	46	4					NaN	NaN
209:NCEASpubsWOSfullRecord_wCitationReportThru20131231_updated20140529	34	14	0.044025157	0.006289308	0	0.025157233	0.006289308	0.025157233	0.100628931	0.006289308	0.031446541	0	0.006289308	0.006289308	0.006289308	0.503144654	0.226415094	0.006289308	0	0.026490066	0	0	0	0	0	0	0	0	0	0.006622517	0	0	0.006622517	0	0	0.006622517	0	0	0.006622517	0.006622517	0	0	0	0	0	0	0.006622517	0	0.185430464	0.033112583	0.006622517	0.264900662	0	0.006622517	0	0	0	0.01986755	0	0.01986755	0.039735099	0.059602649	0	0	0	0.013245033	0	0	0	0	0	0	0.013245033	0	0	0.006622517	0.006622517	0	0.013245033	0	0.086092715	0	0	0	0	0	0	0	0	0	0.006622517	0	0.046357616	0.039735099	0	0	0	0	0	0	0	0.026490066	0	0.039735099	0	8460	;2290;	" Lindenmayer, DB; McCarthy, MA "	The spatial distribution of non native plant invaders in a pine eucalypt landscape mosaic in south eastern Australia	2001	BIOLOGICAL CONSERVATION	Article	10.1016/S0006-3207(01)00089-1	Biodiversity Conservation; Ecology; Environmental Sciences	59	3	2	28	0	0	0	0	0	0	0	2	1	5	2	5	0	4	2	3	1	3	0					NaN	NaN
20:NCEASpubsWOSfullRecord_wCitationReportThru20131231_updated20140529	52	14	0.023809524	0.011904762	0	0	0.19047619	0.05952381	0	0.011904762	0.023809524	0.011904762	0.095238095	0.035714286	0.071428571	0.404761905	0.023809524	0.035714286	0	0	0	0	0	0	0	0	0	0.006849315	0	0	0	0	0	0	0.006849315	0.006849315	0	0.01369863	0	0	0	0.01369863	0.006849315	0.01369863	0	0	0	0	0	0	0.034246575	0.006849315	0	0.006849315	0	0	0	0.006849315	0	0	0	0	0	0	0	0.02739726	0	0	0	0.739726027	0	0	0	0	0	0	0.006849315	0	0	0	0	0.020547945	0	0	0.006849315	0	0.006849315	0.01369863	0	0	0.02739726	0	0	0	0.006849315	0	0	0	0	0	0	0.020547945	0	0	0	12142	;7560;	" Niklas, KJ; Enquist, BJ "	Canonical rules for plant organ biomass partitioning and annual allocation	2002	AMERICAN JOURNAL OF BOTANY	Article	10.3732/ajb.89.5.812	Plant Sciences	40	2	2	55	0	0	0	0	0	0	0	3	5	5	7	7	2	2	4	5	8	7	0					NaN	NaN
212:NCEASpubsWOSfullRecord_wCitationReportThru20131231_updated20140529	75	14	0.033707865	0.112359551	0.02247191	0.078651685	0.033707865	0.02247191	0.06741573	0.056179775	0.04494382	0.011235955	0.06741573	0.02247191	0.02247191	0.213483146	0.157303371	0.033707865	0	0.009708738	0	0.126213592	0.019417476	0.009708738	0	0.058252427	0.029126214	0.009708738	0	0	0	0.019417476	0	0	0	0	0.009708738	0.009708738	0	0.009708738	0	0	0	0	0	0.048543689	0.009708738	0.019417476	0	0.058252427	0	0	0.009708738	0.019417476	0	0	0.009708738	0.038834951	0	0.029126214	0	0	0	0.009708738	0.019417476	0	0	0.009708738	0.009708738	0.009708738	0	0	0	0.009708738	0.009708738	0.038834951	0.009708738	0	0	0	0	0.009708738	0	0	0	0	0	0.029126214	0.009708738	0	0	0	0.194174757	0	0.019417476	0.009708738	0	0	0	0.009708738	0	0	0.009708738	0.029126214	0	10140	;2290;	" Regan, HM; Auld, TD; Keith, DA; Burgman, MA "	 The effects of fire and predators on the long term persistence of an endangered shrub Grevillea caleyi 	2003	BIOLOGICAL CONSERVATION	Article	10.1016/S0006-3207(02)00138-6	Biodiversity Conservation; Ecology; Environmental Sciences	33	3	4	15	0	0	0	0	0	0	0	0	2	0	3	2	1	1	2	2	2	0	0					NaN	NaN
